282,,15248,"AF50120-060R0,5 TIAL",1,1,1,-,"AF50120-060R0,5 TIALN Solid Carbide Cutting Tool",,,Actived,1
283,,15259,"AF50120-080R1,0 TIAL",1,1,1,-,"AF50120-080R1,0 TIALN Solid carbide milling cutter",,,Actived,1
284,,15264,AF50135-010 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
285,,15269,AF50140-010 TIALN,1,1,1,-,Solid carbide milling cutter,,,Actived,1
286,,15274,AF50140-020 TIALN,1,1,1,-,Solid carbide milling cutter,,,Actived,1
287,,15279,AF50140-030 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
288,,15284,AF50140-040 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
289,,15295,AF50140-050 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
290,,15300,AF50140-055 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
291,,15305,AF50140-060 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
292,,15310,"AF50140-060R0,3 TIAL",1,1,1,-,"AF50140-060R0,3 TIALN Solid Carbide Cutting Tools",,,Actived,1
293,,15315,"AF50140-060R1,0 TIAL",1,1,1,-,"AF50140-060R1,0 TIALN Solid Carbide Cutting Tools",,,Actived,1
294,,15320,AF50140-070 TIALN,1,1,1,-,Solid carbide milling cutter,,,Actived,1
295,,15325,AF50140-080 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
296,,15336,"AF50140-080R0,5 TIAL",1,1,1,-,"AF50140-080R0,5 TIALN Solid carbide milling cutter",,,Actived,1
297,,15341,"AF50140-080R1,0 TIAL",1,1,1,-,"AF50140-080R1,0 TIALN Solid Carbide Cutting Tools",,,Actived,1
298,,15346,"AF50140-080R2,0 TIAL",1,1,1,-,"AF50140-080R2,0 TIALN Solid carbide milling cutter",,,Actived,1
299,,15351,AF50140-090 TIALN,1,1,1,-,Solid carbide milling cutter,,,Actived,1
300,,15356,AF50140-100 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
301,,15361,"AF50140-100R0,5 TIAL",1,1,1,-,"AF50140-100R0,5 TIALN Solid carbide milling cutter",,,Actived,1
302,,15366,AF50140-120 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
303,,15377,"AF50140-120R0,5 TIAL",1,1,1,-,"AF50140-120R0,5 TIALN Solid Carbide Cutting Tools",,,Actived,1
304,,15382,"AF50140-120R1,0 TIAL",1,1,1,-,"AF50140-120R1,0 TIALN Solid Carbide Cutting Tools",,,Actived,1
